employee_id,employee_name,gender,usia,rentang_usia,lama_bekerja_tahun,level_jabatan,department_name,kpi_category,avg_kpi_value,jumlah_evaluasi,jumlah_proyek,kpi_target,persen_tercapai,cluster
164,Tantri Mayasari,M,25,20-30,4,Staff,Legal,Project,64.986,5,4,78.0,83.31538461538462,1
164,Tantri Mayasari,M,25,20-30,4,Staff,Legal,Quality,62.14370370370371,27,8,85.0,73.11023965141612,1
164,Tantri Mayasari,M,25,20-30,4,Staff,Legal,Teamwork,63.949999999999996,9,6,83.0,77.04819277108433,1
164,Tantri Mayasari,M,25,20-30,4,Staff,Legal,Technical,61.124545454545455,11,7,82.0,74.54212860310422,1
164,Tantri Mayasari,M,25,20-30,4,Staff,Legal,Time Management,64.27375,8,6,80.0,80.34218750000001,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Attendance,60.51125,8,7,90.0,67.23472222222222,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Development,48.838,10,7,75.0,65.11733333333333,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Efficiency,53.519999999999996,7,5,80.0,66.9,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Finance,49.14875,8,4,82.0,59.9375,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,HR,51.145999999999994,15,8,88.0,58.12045454545454,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Innovation,46.53333333333333,9,5,72.0,64.62962962962962,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Performance,48.99375,8,5,80.0,61.2421875,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Project,49.68333333333334,6,6,78.0,63.69658119658121,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Quality,49.478095238095236,21,7,85.0,58.20952380952381,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Teamwork,53.190999999999995,10,8,83.0,64.08554216867469,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Technical,54.53375,8,6,82.0,66.5045731707317,1
165,"Cengkir Najmudin, S.Pt",M,28,20-30,2,Staff,Corporate Strategy,Time Management,49.528,5,4,80.0,61.910000000000004,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Attendance,59.74777777777778,9,7,90.0,66.38641975308641,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Development,49.38428571428572,7,7,75.0,65.8457142857143,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Efficiency,52.439230769230775,13,7,80.0,65.54903846153846,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Finance,49.467,10,7,82.0,60.325609756097556,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,HR,55.14866666666667,15,7,88.0,62.6689393939394,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Innovation,46.501999999999995,10,7,72.0,64.58611111111111,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Performance,51.095,8,6,80.0,63.86875,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Project,54.18333333333333,9,5,78.0,69.46581196581197,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Quality,49.25555555555556,27,7,85.0,57.947712418300654,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Teamwork,54.254444444444445,9,5,83.0,65.36680053547524,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Technical,52.595454545454544,11,7,82.0,64.14079822616408,1
166,Agus Prasetya,F,25,20-30,1,Staff,IT,Time Management,55.60125,8,7,80.0,69.5015625,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Attendance,70.60000000000001,11,7,90.0,78.44444444444446,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Development,62.63142857142857,7,5,75.0,83.50857142857143,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Efficiency,64.801,10,5,80.0,81.00125,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Finance,62.06,4,4,82.0,75.6829268292683,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,HR,63.9435294117647,17,6,88.0,72.66310160427807,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Innovation,63.865,8,6,72.0,88.70138888888889,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Performance,65.021,10,7,80.0,81.27625,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Project,62.398,10,7,78.0,79.9974358974359,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Quality,61.69892857142857,28,8,85.0,72.58697478991596,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Teamwork,66.32285714285715,7,5,83.0,79.90705679862307,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Technical,64.64666666666666,6,5,82.0,78.83739837398373,1
167,"Dagel Habibi, S.E.I",F,30,20-30,4,Staff,Production,Time Management,65.309,10,7,80.0,81.63624999999999,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Attendance,65.35,1,1,90.0,72.6111111111111,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Development,59.44714285714286,7,5,75.0,79.26285714285714,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Efficiency,64.822,5,4,80.0,81.0275,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Finance,61.472,5,5,82.0,74.96585365853659,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,HR,65.37583333333333,12,7,88.0,74.29071969696969,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Innovation,57.87777777777777,9,7,72.0,80.3858024691358,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Performance,60.4425,8,7,80.0,75.553125,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Project,60.723333333333336,6,6,78.0,77.85042735042735,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Quality,58.823125,16,8,85.0,69.20367647058823,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Teamwork,63.53333333333334,3,2,83.0,76.54618473895583,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Technical,61.59166666666667,6,6,82.0,75.11178861788618,1
168,Dodo Saragih,F,25,20-30,3,Staff,Legal,Time Management,60.91285714285714,7,5,80.0,76.14107142857142,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Attendance,52.04833333333334,6,6,90.0,57.83148148148149,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Development,45.047999999999995,5,4,75.0,60.06399999999999,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Efficiency,52.277142857142856,7,6,80.0,65.34642857142856,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Finance,45.7475,8,6,82.0,55.78963414634146,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,HR,51.19375,8,4,88.0,58.17471590909091,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Innovation,47.08625,8,7,72.0,65.39756944444444,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Performance,49.537142857142854,7,6,80.0,61.921428571428564,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Project,46.29,6,4,78.0,59.34615384615385,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Quality,45.908125,16,7,85.0,54.00955882352941,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Teamwork,47.69,5,4,83.0,57.45783132530121,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Technical,43.416666666666664,3,3,82.0,52.94715447154471,1
169,Harjaya Yulianti,F,26,20-30,2,Staff,Legal,Time Management,50.43,2,2,80.0,63.0375,1
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Attendance,96.41000000000001,6,5,90.0,107.12222222222225,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Development,92.194,5,4,75.0,120.0,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Efficiency,96.845,4,4,80.0,120.0,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Finance,97.2475,4,4,82.0,118.59451219512195,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,HR,96.76846153846154,13,8,88.0,109.96416083916084,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Innovation,93.49,7,6,72.0,120.0,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Performance,96.84666666666668,6,5,80.0,120.0,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Project,95.52499999999999,4,3,78.0,120.0,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Quality,93.72,15,8,85.0,110.25882352941177,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Teamwork,95.70333333333333,6,6,83.0,115.30522088353415,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Technical,95.81428571428572,7,5,82.0,116.84668989547039,0
170,Maman Hidayanto,M,42,40-50,14,Manager,Finance,Time Management,93.97200000000001,5,4,80.0,117.465,0
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Attendance,70.172,5,5,90.0,77.96888888888888,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Development,61.43,4,3,75.0,81.90666666666667,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Efficiency,67.015,6,5,80.0,83.76875,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Finance,68.20625,8,6,82.0,83.17835365853658,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,HR,71.02,7,4,88.0,80.70454545454545,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Innovation,62.057500000000005,4,3,72.0,86.19097222222223,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Performance,69.865,6,6,80.0,87.33124999999998,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Project,68.78428571428572,7,5,78.0,88.1849816849817,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Quality,68.6670588235294,17,8,85.0,80.78477508650518,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Teamwork,67.55,5,4,83.0,81.3855421686747,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Technical,65.5625,4,3,82.0,79.95426829268293,1
171,"drg. Tari Waskita, M.M.",M,27,20-30,5,Staff,Design,Time Management,64.228,5,3,80.0,80.285,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Attendance,70.32333333333334,3,2,90.0,78.13703703703705,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Development,65.22666666666667,6,5,75.0,86.9688888888889,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Efficiency,71.088,5,4,80.0,88.85999999999999,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Finance,66.64857142857143,7,6,82.0,81.27874564459931,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,HR,67.90636363636364,11,6,88.0,77.1663223140496,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Innovation,62.897499999999994,4,3,72.0,87.35763888888887,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Performance,70.975,4,4,80.0,88.71874999999999,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Project,68.24285714285715,7,5,78.0,87.4908424908425,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Quality,66.09052631578948,19,8,85.0,77.75356037151703,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Teamwork,71.60666666666667,6,4,83.0,86.27309236947792,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Technical,66.39,4,4,82.0,80.96341463414635,1
172,"Yuliana Uyainah, S.I.Kom",F,22,20-30,5,Staff,Design,Time Management,67.28166666666667,6,5,80.0,84.10208333333334,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Attendance,68.565,6,6,90.0,76.18333333333334,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Development,65.20285714285714,7,5,75.0,86.93714285714285,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Efficiency,62.415,4,4,80.0,78.01875,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Finance,65.47166666666668,6,5,82.0,79.84349593495936,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,HR,68.8325,12,7,88.0,78.21875,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Innovation,61.43,4,4,72.0,85.31944444444444,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Performance,63.162,5,4,80.0,78.9525,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Project,66.04333333333334,3,3,78.0,84.67094017094018,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Quality,64.34846153846154,13,7,85.0,75.70407239819004,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Teamwork,66.14999999999999,6,5,83.0,79.69879518072288,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Technical,66.43375,8,7,82.0,81.01676829268293,1
173,"Sutan Pangestu Gunarto, S.E.",F,28,20-30,5,Staff,Production,Time Management,62.82000000000001,4,4,80.0,78.525,1
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Attendance,93.67666666666666,3,3,90.0,104.08518518518518,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Development,89.9511111111111,9,6,75.0,119.9348148148148,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Efficiency,93.32375,8,6,80.0,116.6546875,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Finance,89.97142857142856,7,5,82.0,109.72125435540069,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,HR,94.65750000000001,12,7,88.0,107.56534090909093,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Innovation,84.25,3,2,72.0,117.01388888888889,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Performance,93.18666666666667,3,3,80.0,116.48333333333332,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Project,92.22818181818182,11,7,78.0,118.24125874125875,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Quality,89.26608695652173,23,7,85.0,105.01892583120204,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Teamwork,94.56777777777778,9,5,83.0,113.93708165997322,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Technical,93.65499999999999,6,5,82.0,114.21341463414632,0
174,Raisa Uyainah,M,43,40-50,14,Manager,Legal,Time Management,92.43571428571428,7,5,80.0,115.54464285714285,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Attendance,98.0,5,3,90.0,108.88888888888889,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Development,97.25272727272727,11,8,75.0,120.0,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Efficiency,97.68375,8,5,80.0,120.0,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Finance,98.0,5,5,82.0,119.51219512195122,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,HR,97.85823529411765,17,8,88.0,111.20254010695186,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Innovation,96.495,8,6,72.0,120.0,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Performance,98.0,6,3,80.0,120.0,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Project,97.30714285714285,7,6,78.0,120.0,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Quality,97.36368421052632,19,7,85.0,114.54551083591332,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Teamwork,98.0,8,6,83.0,118.07228915662651,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Technical,98.0,6,5,82.0,119.51219512195122,0
175,"T. Eko Halim, S.I.Kom",F,49,40-50,10,Senior Manager,Customer Service,Time Management,97.895,8,5,80.0,120.0,0
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Attendance,68.53571428571429,7,7,90.0,76.15079365079366,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Development,64.06,7,6,75.0,85.41333333333333,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Efficiency,64.66875,8,6,80.0,80.8359375,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Finance,62.124,10,6,82.0,75.7609756097561,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,HR,67.18642857142858,14,6,88.0,76.34821428571429,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Innovation,61.385555555555555,9,6,72.0,85.25771604938272,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Performance,66.25,6,5,80.0,82.8125,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Project,61.291999999999994,5,3,78.0,78.57948717948717,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Quality,63.538235294117655,17,7,85.0,74.75086505190313,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Teamwork,67.33,8,6,83.0,81.12048192771084,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Technical,66.28125,8,6,82.0,80.83079268292683,1
176,Salimah Haryanti,M,24,20-30,4,Staff,Human Resources,Time Management,67.39833333333333,6,4,80.0,84.24791666666667,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Attendance,73.67,2,2,90.0,81.85555555555555,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Development,60.862,5,4,75.0,81.14933333333333,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Efficiency,65.29166666666667,6,5,80.0,81.61458333333334,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Finance,64.9475,4,4,82.0,79.20426829268294,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,HR,66.40615384615384,13,6,88.0,75.46153846153845,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Innovation,62.36666666666667,6,4,72.0,86.62037037037038,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Performance,67.00285714285714,7,5,80.0,83.75357142857142,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Project,62.675,4,3,78.0,80.3525641025641,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Quality,64.65066666666667,15,6,85.0,76.05960784313726,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Teamwork,72.14,3,2,83.0,86.91566265060241,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Technical,66.28428571428572,7,5,82.0,80.83449477351917,1
177,Sutan Darmana Padmasari,F,27,20-30,3,Staff,Marketing,Time Management,64.3275,4,4,80.0,80.409375,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Attendance,52.76375,8,6,90.0,58.62638888888889,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Development,42.336666666666666,3,2,75.0,56.448888888888895,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Efficiency,50.01555555555555,9,7,80.0,62.51944444444443,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Finance,48.35166666666667,6,4,82.0,58.96544715447155,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,HR,51.26666666666667,12,6,88.0,58.25757575757576,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Innovation,43.82285714285714,7,5,72.0,60.86507936507936,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Performance,43.413333333333334,6,5,80.0,54.266666666666666,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Project,43.86285714285714,7,5,78.0,56.23443223443223,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Quality,45.74761904761905,21,7,85.0,53.82072829131653,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Teamwork,49.631,10,8,83.0,59.79638554216868,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Technical,47.394285714285715,7,5,82.0,57.79790940766551,1
178,Rizki Hutasoit,M,30,20-30,1,Staff,Legal,Time Management,47.90857142857143,7,4,80.0,59.885714285714286,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Attendance,69.31,5,4,90.0,77.0111111111111,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Development,60.63625,8,4,75.0,80.84833333333333,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Efficiency,66.21875,8,6,80.0,82.7734375,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Finance,60.86,5,5,82.0,74.21951219512195,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,HR,64.77388888888889,18,7,88.0,73.60669191919192,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Innovation,61.712857142857146,7,5,72.0,85.7123015873016,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Performance,62.07,8,5,80.0,77.5875,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Project,64.33428571428571,7,5,78.0,82.47985347985347,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Quality,61.951666666666675,18,8,85.0,72.88431372549022,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Teamwork,70.08624999999999,8,5,83.0,84.44126506024095,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Technical,64.19,5,5,82.0,78.28048780487805,1
179,"Hartaka Maulana, S.Sos",M,25,20-30,2,Staff,Production,Time Management,61.852,5,5,80.0,77.315,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Attendance,67.65333333333334,6,5,90.0,75.17037037037038,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Development,60.234,5,5,75.0,80.31200000000001,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Efficiency,65.14666666666666,9,6,80.0,81.43333333333332,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Finance,58.715714285714284,7,6,82.0,71.60452961672473,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,HR,62.487,10,6,88.0,71.00795454545454,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Innovation,59.455,10,7,72.0,82.57638888888889,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Performance,63.032,5,4,80.0,78.78999999999999,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Project,63.602,5,5,78.0,81.54102564102564,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Quality,60.59105263157895,19,7,85.0,71.28359133126935,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Teamwork,65.73,7,6,83.0,79.19277108433735,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Technical,61.88333333333334,9,7,82.0,75.46747967479675,1
180,"drg. Bakda Nugroho, S.Pd",M,25,20-30,4,Staff,Legal,Time Management,61.46,5,4,80.0,76.825,1
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Attendance,98.0,6,5,90.0,108.88888888888889,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Development,97.19777777777777,9,6,75.0,120.0,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Efficiency,98.0,4,4,80.0,120.0,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Finance,97.18333333333334,6,5,82.0,118.51626016260164,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,HR,98.0,6,5,88.0,111.36363636363636,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Innovation,97.166,5,5,72.0,120.0,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Performance,98.0,6,4,80.0,120.0,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Project,98.0,5,5,78.0,120.0,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Quality,97.60666666666667,18,8,85.0,114.8313725490196,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Teamwork,97.93625,8,6,83.0,117.99548192771084,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Technical,98.0,4,4,82.0,119.51219512195122,0
181,Dina Hardiansyah,M,44,40-50,9,Senior Manager,Production,Time Management,97.91125,8,4,80.0,120.0,0
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Attendance,71.76833333333333,6,6,90.0,79.74259259259259,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Development,62.982000000000006,5,3,75.0,83.97600000000001,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Efficiency,67.82124999999999,8,6,80.0,84.77656249999998,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Finance,60.414,5,4,82.0,73.67560975609757,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,HR,66.59944444444444,18,7,88.0,75.68118686868686,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Innovation,64.17625,8,6,72.0,89.13368055555556,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Performance,69.05833333333334,6,4,80.0,86.32291666666667,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Project,66.90461538461538,13,6,78.0,85.77514792899407,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Quality,65.0404,25,8,85.0,76.51811764705883,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Teamwork,69.95857142857143,7,6,83.0,84.28743545611016,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Technical,68.18333333333334,9,5,82.0,83.15040650406505,1
182,Taswir Nainggolan,F,23,20-30,5,Staff,Design,Time Management,65.64333333333333,6,6,80.0,82.05416666666666,1
183,Nrima Budiman,M,38,30-40,8,Manager,Customer Service,Attendance,93.87875,8,6,90.0,104.30972222222222,0
183,Nrima Budiman,M,38,30-40,8,Manager,Customer Service,Development,88.1425,4,4,75.0,117.52333333333333,0
